,incident_date,borough,zip_code
6230,2018-10-04,Brooklyn,11217.0
6231,2018-10-04,Manhattan,10032.0
6232,2018-10-04,Manhattan,10128.0
6233,2018-10-04,Manhattan,10128.0
6234,2018-10-04,Manhattan,10033.0
6235,2018-10-05,Queens,11375.0
6236,2018-10-05,Bronx,10472.0
6237,2018-10-05,Bronx,10472.0
6238,2018-10-05,Queens,11379.0
6239,2018-10-05,Staten Island,
6240,2018-10-06,Queens,11435.0
6241,2018-10-06,Brooklyn,11216.0
6242,2018-10-06,Queens,11418.0
6243,2018-10-06,Manhattan,10027.0
6244,2018-10-06,Queens,11374.0
6245,2018-10-06,Queens,11426.0
6246,2018-10-07,Bronx,10457.0
6247,2018-10-07,Bronx,10452.0
6248,2018-10-07,Queens,11415.0
6249,2018-10-07,Queens,11377.0
6250,2018-10-07,Bronx,10461.0
6251,2018-10-07,Bronx,10460.0
6252,2018-10-07,Queens,11104.0
6253,2018-10-07,Queens,
6254,2018-10-08,Staten Island,
6255,2018-10-08,Bronx,10456.0
6256,2018-10-08,Queens,11372.0
6257,2018-10-08,Queens,11385.0
6258,2018-10-09,Staten Island,10306.0
6259,2018-10-09,Queens,11691.0
6260,2018-10-09,Manhattan,
6261,2018-10-09,Manhattan,10025.0
6262,2018-10-10,Staten Island,10306.0
6263,2018-10-10,Manhattan,10040.0
6264,2018-10-10,Staten Island,10306.0
6265,2018-10-10,Brooklyn,11224.0
6266,2018-10-10,Queens,
6267,2018-10-10,Staten Island,10306.0
6268,2018-10-11,Manhattan,10012.0
6269,2018-10-11,Staten Island,10301.0
6270,2018-10-11,Staten Island,
6271,2018-10-12,Brooklyn,11208.0
6272,2018-10-12,Bronx,10467.0
6273,2018-10-12,Bronx,10472.0
6274,2018-10-12,Queens,
6275,2018-10-12,Manhattan,10025.0
6276,2018-10-12,Queens,11378.0
6277,2018-10-13,Brooklyn,11223.0
6278,2018-10-13,Manhattan,
6279,2018-10-14,Brooklyn,
6280,2018-10-14,Manhattan,10026.0
6281,2018-10-14,Manhattan,
6282,2018-10-15,Queens,11691.0
6283,2018-10-15,Manhattan,10128.0
6284,2018-10-16,Brooklyn,11228.0
6285,2018-10-16,Brooklyn,11208.0
6286,2018-10-17,Bronx,10457.0
6287,2018-10-17,Bronx,10470.0
6288,2018-10-17,Queens,11358.0
6289,2018-10-18,Bronx,10469.0
6290,2018-10-18,Queens,11361.0
6291,2018-10-18,Queens,11691.0
6292,2018-10-19,Manhattan,10029.0
6293,2018-10-19,Bronx,10467.0
6294,2018-10-20,Queens,11367.0
6295,2018-10-20,Brooklyn,11235.0
6296,2018-10-20,Bronx,10473.0
6297,2018-10-20,Bronx,10463.0
6298,2018-10-20,Staten Island,10303.0
6299,2018-10-21,Brooklyn,11233.0
6300,2018-10-21,Queens,11377.0
6301,2018-10-21,Queens,11413.0
6302,2018-10-21,Brooklyn,11208.0
6303,2018-10-22,Manhattan,10021.0
6304,2018-10-22,Brooklyn,11237.0
6305,2018-10-22,Queens,11373.0
6306,2018-10-22,Bronx,10460.0
6307,2018-10-22,Brooklyn,11235.0
6308,2018-10-23,Staten Island,10312.0
6309,2018-10-23,Manhattan,10029.0
6310,2018-10-24,Manhattan,10012.0
6311,2018-10-24,Bronx,
6312,2018-10-24,Manhattan,10024.0
6313,2018-10-25,Queens,11102.0
6314,2018-10-25,Brooklyn,11206.0
6315,2018-10-26,Manhattan,10034.0
6316,2018-10-26,Queens,11102.0
6317,2018-10-26,Queens,11377.0
6318,2018-10-26,Brooklyn,11208.0
6319,2018-10-26,Bronx,10451.0
6320,2018-10-27,Bronx,10465.0
6321,2018-10-27,Bronx,10467.0
6322,2018-10-27,Queens,11385.0
6323,2018-10-27,Manhattan,10013.0
6324,2018-10-28,Queens,
6325,2018-10-28,Brooklyn,11211.0
6326,2018-10-28,Brooklyn,11207.0
6327,2018-10-29,Manhattan,10019.0
6328,2018-10-29,Staten Island,10314.0
6329,2018-10-29,Staten Island,10314.0
6330,2018-10-29,Manhattan,10021.0
6331,2018-10-29,Bronx,10454.0
6332,2018-10-29,Queens,11377.0
6333,2018-10-30,Queens,
6334,2018-10-30,Manhattan,
6335,2018-10-31,Manhattan,10014.0
6336,2018-10-31,Queens,11691.0
6337,2018-11-01,Brooklyn,11222.0
6338,2018-11-01,Queens,11372.0
6339,2018-11-01,Queens,11412.0
6340,2018-11-01,Manhattan,10029.0
6341,2018-11-01,Bronx,10466.0
6342,2018-11-01,Staten Island,10309.0
6343,2018-11-02,Manhattan,
6344,2018-11-02,Queens,11355.0
6345,2018-11-02,Manhattan,10473.0
6346,2018-11-02,Queens,11105.0
6347,2018-11-03,Staten Island,10303.0
6348,2018-11-03,Queens,11379.0
6349,2018-11-04,Bronx,10453.0
6350,2018-11-04,Queens,11429.0
6351,2018-11-04,Queens,11694.0
6352,2018-11-05,Brooklyn,11231.0
6353,2018-11-05,Queens,11357.0
6354,2018-11-05,Queens,11433.0
6355,2018-11-05,Queens,11365.0
6356,2018-11-05,Manhattan,10023.0
6357,2018-11-06,Staten Island,10306.0
6358,2018-11-06,Bronx,10451.0
6359,2018-11-07,Staten Island,
6360,2018-11-07,Manhattan,10029.0
6361,2018-11-07,Brooklyn,11213.0
6362,2018-11-07,Manhattan,10029.0
6363,2018-11-08,Bronx,10469.0
6364,2018-11-09,Bronx,10456.0
6365,2018-11-09,Brooklyn,11223.0
6366,2018-11-10,Manhattan,10065.0
6367,2018-11-10,Bronx,
6368,2018-11-10,Queens,11434.0
6369,2018-11-10,Queens,11385.0
6370,2018-11-12,Queens,11105.0
6371,2018-11-12,Staten Island,10308.0
6372,2018-11-12,Brooklyn,11249.0
6373,2018-11-13,Queens,11370.0
6374,2018-11-13,Bronx,10467.0
6375,2018-11-13,Bronx,10456.0
6376,2018-11-15,Manhattan,10029.0
6377,2018-11-15,Brooklyn,11225.0
6378,2018-11-16,Manhattan,10013.0
6379,2018-11-16,Bronx,10482.0
6380,2018-11-17,Queens,11427.0
6381,2018-11-17,Brooklyn,11204.0
6382,2018-11-18,Queens,11411.0
6383,2018-11-18,Queens,11385.0
6384,2018-11-18,Queens,11691.0
6385,2018-11-18,Manhattan,10032.0
6386,2018-11-19,Brooklyn,11234.0
6387,2018-11-19,Queens,11368.0
6388,2018-11-20,Brooklyn,11235.0
6389,2018-11-20,Bronx,10456.0
6390,2018-11-20,Bronx,10468.0
6391,2018-11-20,Bronx,10460.0
6392,2018-11-20,Queens,11104.0
6393,2018-11-21,Bronx,10466.0
6394,2018-11-21,Manhattan,10002.0
6395,2018-11-22,Manhattan,10036.0
6396,2018-11-22,Brooklyn,11209.0
6397,2018-11-22,Bronx,10462.0
6398,2018-11-23,Bronx,10461.0
6399,2018-11-23,Staten Island,
6400,2018-11-23,Staten Island,10305.0
6401,2018-11-23,Staten Island,10314.0
6402,2018-11-23,Staten Island,
6403,2018-11-23,Queens,11368.0
6404,2018-11-23,Manhattan,10128.0
6405,2018-11-23,Queens,11434.0
6406,2018-11-24,Bronx,10473.0
6407,2018-11-24,Manhattan,
6408,2018-11-24,Manhattan,10029.0
6409,2018-11-24,Staten Island,10309.0
6410,2018-11-24,Brooklyn,11208.0
6411,2018-11-25,Manhattan,10029.0
6412,2018-11-25,Manhattan,10029.0
6413,2018-11-25,Manhattan,10034.0
6414,2018-11-25,Queens,11104.0
6415,2018-11-25,Manhattan,10029.0
6416,2018-11-25,Bronx,10466.0
6417,2018-11-25,Manhattan,10029.0
6418,2018-11-25,Brooklyn,11231.0
6419,2018-11-25,Staten Island,10310.0
6420,2018-11-26,Manhattan,
6421,2018-11-26,Queens,11379.0
6422,2018-11-26,Brooklyn,11223.0
6423,2018-11-26,Queens,11423.0
6424,2018-11-26,Manhattan,10065.0
6425,2018-11-27,Queens,11420.0
6426,2018-11-27,Bronx,10460.0
6427,2018-11-27,Bronx,10467.0
6428,2018-11-27,Queens,11103.0
6429,2018-11-27,Queens,11693.0
6430,2018-11-28,Manhattan,10026.0
6431,2018-11-28,Bronx,10451.0
6432,2018-11-28,Brooklyn,11217.0
6433,2018-11-28,Queens,11109.0
6434,2018-11-28,Staten Island,10314.0
6435,2018-11-28,Manhattan,10028.0
6436,2018-11-29,Bronx,10467.0
6437,2018-11-29,Brooklyn,
6438,2018-11-29,Manhattan,10033.0
6439,2018-11-30,Queens,11412.0
6440,2018-11-30,Manhattan,10022.0
6441,2018-11-30,Manhattan,10069.0
6442,2018-11-30,Queens,11412.0
6443,2018-11-30,Manhattan,10029.0
6444,2018-12-01,Queens,11368.0
6445,2018-12-01,Staten Island,10304.0
6446,2018-12-02,Queens,11691.0
6447,2018-12-02,Brooklyn,11219.0
6448,2018-12-02,Manhattan,10128.0
6449,2018-12-02,Bronx,10455.0
6450,2018-12-03,Queens,11434.0
6451,2018-12-03,Brooklyn,11201.0
6452,2018-12-03,Queens,
6453,2018-12-04,Manhattan,10035.0
6454,2018-12-04,Queens,11357.0
6455,2018-12-04,Manhattan,10005.0
6456,2018-12-05,Queens,11413.0
6457,2018-12-05,Manhattan,10128.0
6458,2018-12-05,Staten Island,10303.0
6459,2018-12-05,Bronx,10472.0
6460,2018-12-05,Brooklyn,11239.0
6461,2018-12-06,Manhattan,10011.0
6462,2018-12-07,Staten Island,10310.0
6463,2018-12-07,Staten Island,10314.0
6464,2018-12-07,Manhattan,10033.0
6465,2018-12-09,Queens,11377.0
6466,2018-12-09,Bronx,10453.0
6467,2018-12-09,Brooklyn,11215.0
6468,2018-12-09,Bronx,10453.0
6469,2018-12-09,Brooklyn,11236.0
6470,2018-12-10,Manhattan,10013.0
6471,2018-12-10,Manhattan,10021.0
6472,2018-12-10,Manhattan,10031.0
6473,2018-12-10,Bronx,10458.0
6474,2018-12-10,Queens,11385.0
6475,2018-12-10,Queens,11367.0
6476,2018-12-10,Staten Island,10309.0
6477,2018-12-11,Staten Island,10310.0
6478,2018-12-11,Brooklyn,11204.0
6479,2018-12-11,Staten Island,10302.0
6480,2018-12-11,Queens,11106.0
6481,2018-12-13,Staten Island,10309.0
6482,2018-12-13,Queens,11416.0
6483,2018-12-13,Brooklyn,11231.0
6484,2018-12-13,Queens,11106.0
6485,2018-12-13,Manhattan,10029.0
6486,2018-12-14,Manhattan,10024.0
6487,2018-12-14,Brooklyn,11208.0
6488,2018-12-14,Queens,11106.0
6489,2018-12-15,Brooklyn,11217.0
6490,2018-12-15,Brooklyn,11221.0
6491,2018-12-15,Brooklyn,11238.0
6492,2018-12-15,Queens,11377.0
6493,2018-12-16,Staten Island,10306.0
6494,2018-12-16,Queens,11368.0
6495,2018-12-16,Manhattan,10013.0
6496,2018-12-17,Queens,11373.0
6497,2018-12-17,Brooklyn,11218.0
6498,2018-12-17,Queens,11365.0
6499,2018-12-17,Manhattan,10065.0
6500,2018-12-17,Manhattan,10026.0
6501,2018-12-17,Queens,11370.0
6502,2018-12-18,Manhattan,10029.0
6503,2018-12-19,Manhattan,10027.0
6504,2018-12-19,Manhattan,10032.0
6505,2018-12-19,Staten Island,10314.0
6506,2018-12-19,Bronx,10460.0
6507,2018-12-20,Bronx,10459.0
6508,2018-12-20,Manhattan,10022.0
6509,2018-12-20,Manhattan,10027.0
6510,2018-12-20,Manhattan,10004.0
6511,2018-12-20,Bronx,10461.0
6512,2018-12-20,Bronx,10458.0
6513,2018-12-21,Queens,11360.0
6514,2018-12-21,Queens,11694.0
6515,2018-12-22,Queens,11416.0
6516,2018-12-22,Queens,11104.0
6517,2018-12-23,Brooklyn,11207.0
6518,2018-12-24,Staten Island,10302.0
6519,2018-12-24,Manhattan,10023.0
6520,2018-12-24,Staten Island,10302.0
6521,2018-12-25,Manhattan,10019.0
6522,2018-12-25,Staten Island,
6523,2018-12-25,Staten Island,10312.0
6524,2018-12-25,Manhattan,10025.0
6525,2018-12-25,Brooklyn,
6526,2018-12-25,Queens,11373.0
6527,2018-12-26,Brooklyn,11249.0
6528,2018-12-26,Queens,11377.0
6529,2018-12-27,Queens,
6530,2018-12-27,Manhattan,10005.0
6531,2018-12-27,Brooklyn,11205.0
6532,2018-12-27,Manhattan,10027.0
6533,2018-12-27,Manhattan,
6534,2018-12-28,Staten Island,10314.0
6535,2018-12-29,Queens,11106.0
6536,2018-12-29,Manhattan,10013.0
6537,2018-12-30,Bronx,10461.0
6538,2018-12-31,Manhattan,10027.0
6539,2018-12-31,Queens,11365.0
6540,2018-12-31,Brooklyn,11231.0
6541,2018-12-31,Queens,11354.0
6542,2018-12-31,Queens,11423.0
6543,2018-12-31,Staten Island,
6544,2019-01-01,Manhattan,
6545,2019-01-02,Manhattan,10029.0
6546,2019-01-03,Queens,11691.0
6547,2019-01-03,Queens,11414.0
6548,2019-01-03,Brooklyn,11218.0
6549,2019-01-04,Brooklyn,11208.0
6550,2019-01-04,Queens,11105.0
6551,2019-01-05,Manhattan,10035.0
6552,2019-01-05,Queens,11434.0
6553,2019-01-05,Brooklyn,11201.0
6554,2019-01-06,Bronx,10456.0
6555,2019-01-07,Brooklyn,
6556,2019-01-07,Bronx,10467.0
6557,2019-01-07,Staten Island,
6558,2019-01-07,Manhattan,10018.0
6559,2019-01-07,Staten Island,10304.0
6560,2019-01-08,Brooklyn,11226.0
6561,2019-01-08,Manhattan,10026.0
6562,2019-01-09,Brooklyn,11233.0
6563,2019-01-10,Manhattan,10016.0
6564,2019-01-10,Staten Island,10303.0
6565,2019-01-10,Brooklyn,11220.0
6566,2019-01-11,Queens,11101.0
6567,2019-01-11,Staten Island,10314.0
6568,2019-01-11,Manhattan,10065.0
6569,2019-01-11,Brooklyn,11215.0
6570,2019-01-11,Manhattan,10022.0
6571,2019-01-11,Staten Island,10301.0
6572,2019-01-12,Bronx,
6573,2019-01-12,Queens,11428.0
6574,2019-01-12,Queens,11385.0
6575,2019-01-12,Queens,11105.0
6576,2019-01-12,Manhattan,10005.0
6577,2019-01-13,Brooklyn,11209.0
6578,2019-01-13,Brooklyn,11215.0
6579,2019-01-14,Queens,11418.0
6580,2019-01-14,Brooklyn,11209.0
6581,2019-01-14,Queens,11436.0
6582,2019-01-14,Staten Island,
6583,2019-01-14,Queens,11435.0
6584,2019-01-15,Bronx,10463.0
6585,2019-01-15,Brooklyn,11221.0
6586,2019-01-15,Brooklyn,11201.0
6587,2019-01-15,Manhattan,10027.0
6588,2019-01-16,Manhattan,10012.0
6589,2019-01-16,Brooklyn,11230.0
6590,2019-01-16,Staten Island,10310.0
6591,2019-01-16,Queens,11367.0
6592,2019-01-17,Manhattan,10019.0
6593,2019-01-17,Brooklyn,11230.0
6594,2019-01-17,Manhattan,10022.0
6595,2019-01-17,Queens,11412.0
6596,2019-01-18,Queens,11385.0
6597,2019-01-18,Brooklyn,11228.0
6598,2019-01-18,Queens,11369.0
6599,2019-01-18,Queens,
6600,2019-01-18,Queens,11363.0
6601,2019-01-19,Bronx,10474.0
6602,2019-01-20,Manhattan,10029.0
6603,2019-01-20,Brooklyn,
6604,2019-01-21,Staten Island,10312.0
6605,2019-01-21,Queens,11101.0
6606,2019-01-22,Queens,11691.0
6607,2019-01-22,Queens,11104.0
6608,2019-01-22,Bronx,10451.0
6609,2019-01-22,Queens,11385.0
6610,2019-01-22,Brooklyn,11249.0
6611,2019-01-23,Queens,11415.0
6612,2019-01-23,Bronx,10453.0
6613,2019-01-23,Bronx,10453.0
6614,2019-01-24,Bronx,10453.0
6615,2019-01-24,Brooklyn,11210.0
6616,2019-01-25,Queens,
6617,2019-01-25,Queens,11362.0
6618,2019-01-25,Bronx,10467.0
6619,2019-01-25,Bronx,10453.0
6620,2019-01-26,Manhattan,10025.0
6621,2019-01-26,Manhattan,10019.0
6622,2019-01-26,Bronx,10453.0
6623,2019-01-26,Queens,11375.0
6624,2019-01-26,Bronx,10453.0
6625,2019-01-27,Queens,11366.0
6626,2019-01-27,Brooklyn,11208.0
6627,2019-01-27,Manhattan,10003.0
6628,2019-01-27,Staten Island,10308.0
6629,2019-01-27,Bronx,10452.0
6630,2019-01-28,Manhattan,10001.0
6631,2019-01-28,Manhattan,10128.0
6632,2019-01-28,Manhattan,10022.0
6633,2019-01-29,Bronx,10472.0
6634,2019-01-29,Bronx,10452.0
6635,2019-01-29,Bronx,10452.0
6636,2019-01-30,Brooklyn,11249.0
6637,2019-01-30,Bronx,10463.0
6638,2019-01-30,Bronx,10455.0
6639,2019-01-30,Queens,11364.0
6640,2019-01-30,Queens,11364.0
6641,2019-01-30,Brooklyn,11209.0
6642,2019-01-31,Bronx,10472.0
6643,2019-01-31,Manhattan,10031.0
6644,2019-01-31,Manhattan,10031.0
6645,2019-01-31,Brooklyn,
6646,2019-01-31,Staten Island,10314.0
6647,2019-02-01,Brooklyn,11230.0
6648,2019-02-01,Brooklyn,
6649,2019-02-01,Manhattan,10011.0
6650,2019-02-01,Manhattan,
6651,2019-02-01,Manhattan,10010.0
6652,2019-02-01,Brooklyn,11239.0
6653,2019-02-02,Manhattan,10031.0
6654,2019-02-02,Brooklyn,11208.0
6655,2019-02-02,Queens,11102.0
6656,2019-02-03,Queens,11101.0
6657,2019-02-04,Brooklyn,11205.0
6658,2019-02-04,Queens,11364.0
6659,2019-02-04,Brooklyn,11214.0
6660,2019-02-05,Bronx,10467.0
6661,2019-02-05,Queens,11434.0
6662,2019-02-05,Manhattan,10013.0
6663,2019-02-05,Manhattan,10033.0
6664,2019-02-05,Bronx,10457.0
6665,2019-02-05,Queens,
6666,2019-02-06,Brooklyn,11214.0
6667,2019-02-06,Manhattan,10028.0
6668,2019-02-06,Queens,11435.0
6669,2019-02-06,Bronx,10452.0
6670,2019-02-07,Bronx,10464.0
6671,2019-02-07,Queens,11385.0
6672,2019-02-07,Manhattan,
6673,2019-02-08,Queens,11433.0
6674,2019-02-09,Bronx,10466.0
6675,2019-02-09,Bronx,10468.0
6676,2019-02-09,Queens,11103.0
6677,2019-02-09,Queens,11374.0
6678,2019-02-09,Queens,11106.0
6679,2019-02-10,Bronx,10457.0
6680,2019-02-10,Queens,11418.0
6681,2019-02-11,Manhattan,10009.0
6682,2019-02-11,Bronx,10465.0
6683,2019-02-12,Manhattan,10011.0
6684,2019-02-12,Manhattan,10023.0
6685,2019-02-12,Brooklyn,11226.0
6686,2019-02-12,Brooklyn,11226.0
6687,2019-02-12,Queens,11436.0
6688,2019-02-12,Brooklyn,11206.0
6689,2019-02-12,Queens,11693.0
6690,2019-02-12,Queens,11435.0
6691,2019-02-12,Bronx,10470.0
6692,2019-02-13,Staten Island,10304.0
6693,2019-02-13,Manhattan,10034.0
6694,2019-02-13,Staten Island,10306.0
6695,2019-02-13,Bronx,10463.0
6696,2019-02-14,Manhattan,10013.0
6697,2019-02-14,Staten Island,10312.0
6698,2019-02-14,Bronx,10469.0
6699,2019-02-14,Queens,11373.0
6700,2019-02-14,Queens,11354.0
6701,2019-02-15,Staten Island,
6702,2019-02-15,Brooklyn,11229.0
6703,2019-02-15,Brooklyn,11234.0
6704,2019-02-15,Manhattan,10032.0
6705,2019-02-16,Queens,11355.0
6706,2019-02-16,Queens,11435.0
6707,2019-02-16,Staten Island,10312.0
6708,2019-02-16,Queens,11365.0
6709,2019-02-16,Staten Island,10314.0
6710,2019-02-16,Bronx,10451.0
6711,2019-02-17,Bronx,10473.0
6712,2019-02-17,Brooklyn,11209.0
6713,2019-02-17,Brooklyn,11212.0
6714,2019-02-17,Bronx,10467.0
6715,2019-02-17,Queens,11414.0
6716,2019-02-17,Queens,
6717,2019-02-18,Bronx,10466.0
6718,2019-02-18,Manhattan,10030.0
6719,2019-02-18,Brooklyn,11208.0
6720,2019-02-18,Manhattan,10128.0
6721,2019-02-19,Brooklyn,11226.0
6722,2019-02-19,Queens,11355.0
6723,2019-02-19,Staten Island,10314.0
6724,2019-02-19,Queens,11368.0
6725,2019-02-19,Bronx,10471.0
6726,2019-02-19,Bronx,10463.0
6727,2019-02-19,Staten Island,10309.0
6728,2019-02-20,Brooklyn,11220.0
6729,2019-02-20,Bronx,10473.0
6730,2019-02-20,Bronx,10467.0
6731,2019-02-20,Brooklyn,11220.0
6732,2019-02-21,Queens,11418.0
6733,2019-02-21,Bronx,10457.0
6734,2019-02-21,Bronx,10457.0
6735,2019-02-21,Manhattan,10011.0
6736,2019-02-21,Bronx,10461.0
6737,2019-02-22,Queens,11361.0
6738,2019-02-22,Brooklyn,11229.0
6739,2019-02-22,Queens,11423.0
6740,2019-02-22,Queens,11356.0
6741,2019-02-23,Manhattan,10011.0
6742,2019-02-23,Manhattan,10128.0
6743,2019-02-23,Manhattan,10029.0
6744,2019-02-23,Brooklyn,11211.0
6745,2019-02-23,Brooklyn,11216.0
6746,2019-02-23,Brooklyn,
6747,2019-02-24,Manhattan,10039.0
6748,2019-02-24,Manhattan,10025.0
6749,2019-02-24,Brooklyn,11228.0
6750,2019-02-24,Queens,11104.0
6751,2019-02-25,Bronx,10458.0
6752,2019-02-25,Brooklyn,11218.0
6753,2019-02-25,Staten Island,
6754,2019-02-25,Staten Island,10308.0
6755,2019-02-25,Bronx,10452.0
6756,2019-02-25,Manhattan,10128.0
6757,2019-02-26,Queens,11372.0
6758,2019-02-27,Brooklyn,11205.0
6759,2019-02-27,Staten Island,10302.0
6760,2019-02-27,Staten Island,10314.0
6761,2019-02-27,Brooklyn,11238.0
6762,2019-02-27,Bronx,10456.0
6763,2019-02-27,Manhattan,
6764,2019-02-27,Bronx,10462.0
6765,2019-02-27,Manhattan,10010.0
6766,2019-02-28,Brooklyn,11215.0
6767,2019-02-28,Bronx,10468.0
6768,2019-02-28,Queens,11102.0
6769,2019-03-01,Brooklyn,11235.0
6770,2019-03-01,Manhattan,10028.0
6771,2019-03-01,Bronx,10457.0
6772,2019-03-02,Brooklyn,11223.0
6773,2019-03-02,Manhattan,10027.0
6774,2019-03-02,Brooklyn,11208.0
6775,2019-03-02,Queens,11105.0
6776,2019-03-03,Queens,11367.0
6777,2019-03-03,Queens,11434.0
6778,2019-03-03,Manhattan,10002.0
6779,2019-03-03,Staten Island,10302.0
6780,2019-03-04,Manhattan,
6781,2019-03-04,Manhattan,
6782,2019-03-05,Bronx,10469.0
6783,2019-03-05,Bronx,10458.0
6784,2019-03-05,Queens,11433.0
6785,2019-03-05,Manhattan,10128.0
6786,2019-03-06,Bronx,10467.0
6787,2019-03-06,Bronx,10465.0
6788,2019-03-06,Staten Island,10308.0
6789,2019-03-06,Brooklyn,11249.0
6790,2019-03-06,Queens,11432.0
6791,2019-03-06,Brooklyn,11234.0
6792,2019-03-06,Staten Island,10308.0
6793,2019-03-07,Queens,11354.0
6794,2019-03-08,Manhattan,10024.0
6795,2019-03-09,Bronx,10466.0
6796,2019-03-09,Manhattan,10022.0
6797,2019-03-09,Bronx,10461.0
6798,2019-03-09,Manhattan,10024.0
6799,2019-03-10,Staten Island,
6800,2019-03-10,Brooklyn,
6801,2019-03-10,Bronx,10461.0
6802,2019-03-10,Bronx,10460.0
6803,2019-03-10,Bronx,10465.0
6804,2019-03-11,Manhattan,10032.0
6805,2019-03-11,Queens,11105.0
6806,2019-03-11,Queens,10007.0
6807,2019-03-12,Brooklyn,
6808,2019-03-12,Queens,11378.0
6809,2019-03-12,Queens,11373.0
6810,2019-03-12,Brooklyn,11213.0
6811,2019-03-12,Brooklyn,11208.0
6812,2019-03-12,Queens,11361.0
6813,2019-03-12,Queens,11361.0
6814,2019-03-13,Bronx,10458.0
6815,2019-03-13,Queens,11356.0
6816,2019-03-13,Brooklyn,11234.0
6817,2019-03-13,Brooklyn,11221.0
6818,2019-03-13,Staten Island,10304.0
6819,2019-03-13,Staten Island,10314.0
6820,2019-03-13,Bronx,10460.0
6821,2019-03-14,Manhattan,10013.0
6822,2019-03-14,Queens,11418.0
6823,2019-03-14,Brooklyn,11215.0
6824,2019-03-15,Staten Island,10308.0
6825,2019-03-15,Manhattan,10065.0
6826,2019-03-15,Brooklyn,11234.0
6827,2019-03-15,Queens,11377.0
6828,2019-03-16,Queens,11365.0
6829,2019-03-16,Brooklyn,11234.0
6830,2019-03-16,Brooklyn,11215.0
6831,2019-03-16,Staten Island,10312.0
6832,2019-03-16,Manhattan,10029.0
6833,2019-03-16,Manhattan,10035.0
6834,2019-03-17,Bronx,10453.0
6835,2019-03-18,Bronx,10457.0
6836,2019-03-18,Staten Island,10310.0
6837,2019-03-18,Manhattan,10029.0
6838,2019-03-18,Brooklyn,11234.0
6839,2019-03-18,Manhattan,10029.0
6840,2019-03-19,Manhattan,10028.0
6841,2019-03-19,Brooklyn,11208.0
6842,2019-03-20,Brooklyn,11220.0
6843,2019-03-20,Bronx,10456.0
6844,2019-03-20,Staten Island,10303.0
6845,2019-03-20,Queens,11356.0
6846,2019-03-21,Manhattan,10025.0
6847,2019-03-21,Bronx,10467.0
6848,2019-03-22,Manhattan,
6849,2019-03-23,Manhattan,10031.0
6850,2019-03-23,Queens,11418.0
6851,2019-03-24,Bronx,10462.0
6852,2019-03-24,Bronx,10462.0
6853,2019-03-24,Manhattan,
6854,2019-03-24,Manhattan,
6855,2019-03-24,Queens,11374.0
6856,2019-03-24,Queens,11368.0
6857,2019-03-25,Queens,11354.0
6858,2019-03-25,Queens,11356.0
6859,2019-03-25,Manhattan,10021.0
6860,2019-03-25,Bronx,
6861,2019-03-26,Bronx,10471.0
6862,2019-03-26,Manhattan,10016.0
6863,2019-03-26,Manhattan,10029.0
6864,2019-03-26,Queens,11368.0
6865,2019-03-27,Manhattan,10029.0
6866,2019-03-27,Manhattan,10065.0
6867,2019-03-27,Manhattan,
6868,2019-03-28,Queens,11362.0
6869,2019-03-28,Manhattan,
6870,2019-03-28,Queens,11004.0
6871,2019-03-28,Queens,11385.0
6872,2019-03-29,Bronx,10469.0
6873,2019-03-29,Bronx,10465.0
6874,2019-03-30,Manhattan,10039.0
6875,2019-03-30,Manhattan,10039.0
6876,2019-03-30,Bronx,10475.0
6877,2019-03-30,Manhattan,
6878,2019-03-30,Manhattan,10023.0
6879,2019-03-30,Queens,11361.0
6880,2019-03-30,Bronx,10457.0
6881,2019-03-30,Queens,11378.0
6882,2019-04-01,Queens,11356.0
6883,2019-04-01,Queens,11413.0
6884,2019-04-01,Bronx,10462.0
6885,2019-04-01,Brooklyn,11224.0
6886,2019-04-01,Manhattan,10032.0
6887,2019-04-02,Manhattan,10029.0
6888,2019-04-02,Manhattan,10002.0
6889,2019-04-02,Bronx,10460.0
6890,2019-04-03,Queens,11365.0
6891,2019-04-03,Queens,11412.0
6892,2019-04-03,Brooklyn,11213.0
6893,2019-04-03,Brooklyn,11212.0
6894,2019-04-03,Queens,11364.0
6895,2019-04-03,Manhattan,10128.0
6896,2019-04-03,Manhattan,10024.0
6897,2019-04-03,Manhattan,10065.0
6898,2019-04-04,Brooklyn,11230.0
6899,2019-04-04,Bronx,10455.0
6900,2019-04-04,Queens,11373.0
6901,2019-04-04,Queens,11691.0
6902,2019-04-04,Queens,11385.0
6903,2019-04-04,Bronx,10455.0
6904,2019-04-05,Queens,11377.0
6905,2019-04-06,Bronx,10465.0
6906,2019-04-06,Brooklyn,11218.0
6907,2019-04-06,Queens,11691.0
6908,2019-04-06,Queens,
6909,2019-04-06,Brooklyn,11218.0
6910,2019-04-07,Queens,11355.0
6911,2019-04-07,Queens,11375.0
6912,2019-04-07,Queens,11004.0
6913,2019-04-07,Queens,11103.0
6914,2019-04-07,Queens,11004.0
6915,2019-04-07,Manhattan,10038.0
6916,2019-04-07,Manhattan,10026.0
6917,2019-04-07,Manhattan,10040.0
6918,2019-04-07,Manhattan,10037.0
6919,2019-04-08,Brooklyn,11215.0
6920,2019-04-08,Queens,11420.0
6921,2019-04-08,Queens,11434.0
6922,2019-04-08,Brooklyn,11208.0
6923,2019-04-08,Manhattan,
6924,2019-04-08,Manhattan,10028.0
6925,2019-04-08,Manhattan,
