,incident_date,breed,age,gender,spay_neuter_status,borough,zip_code
6290,2018-10-18,cocker spaniel / poodle mix,9.0,M,True,Queens,11361
6291,2018-10-18,cocker spaniel,7.0,M,False,Queens,11691
6292,2018-10-19,mixed breed,5.0,M,False,Manhattan,10029
6293,2018-10-19,siberian husky,3.0,M,False,Bronx,10467
6294,2018-10-20,dachshund,14.0,F,True,Queens,11367
6295,2018-10-20,american staff terrier x,9.0,M,True,Brooklyn,11235
6296,2018-10-20,mixed/other,3.0,M,False,Bronx,10473
6297,2018-10-20,american pit bull mix / pit bull mix,5.0,M,False,Bronx,10463
6298,2018-10-20,pit bull,2.0,M,False,Staten Island,10303
6299,2018-10-21,maltipoo,5.0,M,False,Brooklyn,11233
6300,2018-10-21,german shepherd,2.0,M,True,Queens,11377
6301,2018-10-21,german shepherd,1.0,M,False,Queens,11413
6302,2018-10-21,large mixed breed,2.0,M,False,Brooklyn,11208
6303,2018-10-22,shiba inu / american eskimo,3.0,M,False,Manhattan,10021
6304,2018-10-22,american pit bull mix / pit bull mix,3.0,M,True,Brooklyn,11237
6305,2018-10-22,chihuahua,12.0,F,True,Queens,11373
6306,2018-10-22,pit bull,2.0,M,False,Bronx,10460
6307,2018-10-22,"bull dog, french",5.0,M,False,Brooklyn,11235
6308,2018-10-23,jack russ,15.0,M,False,Staten Island,10312
6309,2018-10-23,mixed breed,6.0,M,False,Manhattan,10029
6310,2018-10-24,dachshund smooth coat,11.0,M,True,Manhattan,10012
6311,2018-10-24,german shepherd,0.0,F,False,Bronx,
6312,2018-10-24,golden retriever,1.0,M,False,Manhattan,10024
6313,2018-10-25,hound,0.0,F,True,Queens,11102
6314,2018-10-25,terrier x,8.0,M,True,Brooklyn,11206
6315,2018-10-26,beagle / pit bull mix,6.0,M,True,Manhattan,10034
6316,2018-10-26,hound,0.0,F,True,Queens,11102
6317,2018-10-26,wire fox terrier,7.0,M,True,Queens,11377
6318,2018-10-26,medium mixed breed,4.0,M,False,Brooklyn,11208
6319,2018-10-26,mixed breed,5.0,M,False,Bronx,10451
6320,2018-10-27,hound/pit bull x,2.0,M,True,Bronx,10465
6321,2018-10-27,pit bull,5.0,F,True,Bronx,10467
6322,2018-10-27,shih tzu mix,4.0,M,True,Queens,11385
6323,2018-10-27,cocker spaniel crossbreed,8.0,M,True,Manhattan,10013
6324,2018-10-28,beagle,1.0,M,False,Queens,
6325,2018-10-28,pit bull,4.0,M,True,Brooklyn,11211
6326,2018-10-28,american pit bull mix / pit bull mix,3.0,F,True,Brooklyn,11207
6327,2018-10-29,beagle,3.0,M,True,Manhattan,10019
6328,2018-10-29,rottweiler,0.0,M,True,Staten Island,10314
6329,2018-10-29,jack russ,7.0,M,True,Staten Island,10314
6330,2018-10-29,havanese,8.0,M,True,Manhattan,10021
6331,2018-10-29,american bully,1.0,F,False,Bronx,10454
6332,2018-10-29,rat terrier,13.0,F,True,Queens,11377
6333,2018-10-30,american pit bull mix / pit bull mix,5.0,M,False,Queens,
6334,2018-10-30,golden retriever,6.0,M,True,Manhattan,
6335,2018-10-31,mixed breed,3.0,F,True,Manhattan,10014
6336,2018-10-31,pit bull,3.0,M,False,Queens,11691
6337,2018-11-01,australian shepherd,3.0,F,True,Brooklyn,11222
6338,2018-11-01,pit bull,1.0,M,True,Queens,11372
6339,2018-11-01,pit bull,3.0,M,False,Queens,11412
6340,2018-11-01,mixed breed,4.0,M,False,Manhattan,10029
6341,2018-11-01,yorkshire terrier crossbreed,2.0,M,True,Bronx,10466
6342,2018-11-01,great dane,5.0,F,False,Staten Island,10309
6343,2018-11-02,chihuahua / russell mix,6.0,F,True,Manhattan,
6344,2018-11-02,pinscher / chihuahua mix,5.0,M,False,Queens,11355
6345,2018-11-02,pit bull,0.0,M,False,Manhattan,10473
6346,2018-11-02,australian shepherd,5.0,F,True,Queens,11105
6347,2018-11-03,rat terrier,11.0,M,True,Staten Island,10303
6348,2018-11-03,chihuahua crossbreed,4.0,M,True,Queens,11379
6349,2018-11-04,german shepherd,1.0,M,False,Bronx,10453
6350,2018-11-04,siberian husky,4.0,M,True,Queens,11429
6351,2018-11-04,mixed breed,7.0,M,False,Queens,11694
6352,2018-11-05,staffordshire bull terrier,3.0,M,True,Brooklyn,11231
6353,2018-11-05,shih tzu,8.0,M,False,Queens,11357
6354,2018-11-05,pit bull,1.0,M,False,Queens,11433
6355,2018-11-05,english brindle,11.0,F,True,Queens,11365
6356,2018-11-05,siberian husky,5.0,M,False,Manhattan,10023
6357,2018-11-06,shih tzu,3.0,M,True,Staten Island,10306
6358,2018-11-06,siberian husky,3.0,F,False,Bronx,10451
6359,2018-11-07,hound / lab mix,4.0,M,True,Staten Island,
6360,2018-11-07,bully,4.0,F,True,Manhattan,10029
6361,2018-11-07,medium mixed breed,3.0,M,False,Brooklyn,11213
6362,2018-11-07,staffordshire bull terrier,1.0,F,False,Manhattan,10029
6363,2018-11-08,labrador retriever crossbreed,1.0,F,True,Bronx,10469
6364,2018-11-09,chihuahua,4.0,M,True,Bronx,10456
6365,2018-11-09,shiba inu,3.0,F,True,Brooklyn,11223
6366,2018-11-10,labrador retriever,11.0,M,True,Manhattan,10065
6367,2018-11-10,american staffordshire terrier,4.0,M,False,Bronx,
6368,2018-11-10,mixed breed,1.0,F,False,Queens,11434
6369,2018-11-10,pit bull,1.0,M,True,Queens,11385
6370,2018-11-12,mixed breed,1.0,M,False,Queens,11105
6371,2018-11-12,pit bull,1.0,F,True,Staten Island,10308
6372,2018-11-12,"bull dog, english",3.0,F,True,Brooklyn,11249
6373,2018-11-13,chihuahua,6.0,M,True,Queens,11370
6374,2018-11-13,shih tzu mix,2.0,M,True,Bronx,10467
6375,2018-11-13,maltipoo mix,5.0,M,False,Bronx,10456
6376,2018-11-15,mixed breed,3.0,M,False,Manhattan,10029
6377,2018-11-15,cock-a-poo,11.0,M,True,Brooklyn,11225
6378,2018-11-16,mixed,5.0,M,True,Manhattan,10013
6379,2018-11-16,american staffordshire terrier,0.0,M,False,Bronx,10482
6380,2018-11-17,pit bull,4.0,M,True,Queens,11427
6381,2018-11-17,medium mixed breed,5.0,M,False,Brooklyn,11204
6382,2018-11-18,pit bull,11.0,M,True,Queens,11411
6383,2018-11-18,german shepherd crossbreed,7.0,M,True,Queens,11385
6384,2018-11-18,siberian husky,1.0,F,False,Queens,11691
6385,2018-11-18,mixed,3.0,M,False,Manhattan,10032
6386,2018-11-19,american pit bull terrier/pit bull,1.0,F,True,Brooklyn,11234
6387,2018-11-19,chihuahua crossbreed,4.0,M,False,Queens,11368
6388,2018-11-20,medium mixed breed,3.0,M,False,Brooklyn,11235
6389,2018-11-20,shih tzu x,1.0,M,False,Bronx,10456
6390,2018-11-20,siberian husky,4.0,M,False,Bronx,10468
6391,2018-11-20,mixed/other,7.0,M,False,Bronx,10460
6392,2018-11-20,chihuahua crossbreed,1.0,F,True,Queens,11104
6393,2018-11-21,yorkshire terrier crossbreed,3.0,M,False,Bronx,10466
6394,2018-11-21,pit bull,4.0,M,True,Manhattan,10002
6395,2018-11-22,corgi,0.0,M,False,Manhattan,10036
6396,2018-11-22,labrador retriever,3.0,M,True,Brooklyn,11209
6397,2018-11-22,yorkshire terrier,6.0,M,True,Bronx,10462
6398,2018-11-23,german shepherd,9.0,F,False,Bronx,10461
6399,2018-11-23,unknown,4.0,F,True,Staten Island,
6400,2018-11-23,rhodesian ridgeback,3.0,M,True,Staten Island,10305
6401,2018-11-23,rat terrier / shih tzu mix,4.0,F,False,Staten Island,10314
6402,2018-11-23,"collie, border",2.0,F,False,Staten Island,
6403,2018-11-23,shih tzu mix,7.0,M,False,Queens,11368
6404,2018-11-23,labrador retriever crossbreed,0.0,M,True,Manhattan,10128
6405,2018-11-23,mixed breed,4.0,M,False,Queens,11434
6406,2018-11-24,maltese,1.0,F,False,Bronx,10473
6407,2018-11-24,boxer mix,4.0,M,True,Manhattan,
6408,2018-11-24,mixed breed,9.0,F,False,Manhattan,10029
6409,2018-11-24,dachshund smooth coat,13.0,F,True,Staten Island,10309
6410,2018-11-24,shih tzu,6.0,M,False,Brooklyn,11208
6411,2018-11-25,mixed breed,9.0,F,False,Manhattan,10029
6412,2018-11-25,mixed breed,9.0,F,False,Manhattan,10029
6413,2018-11-25,mixed,8.0,F,False,Manhattan,10034
6414,2018-11-25,shih tzu,7.0,F,True,Queens,11104
6415,2018-11-25,mixed breed,9.0,F,False,Manhattan,10029
6416,2018-11-25,cane corso,2.0,F,False,Bronx,10466
6417,2018-11-25,small,5.0,M,False,Manhattan,10029
6418,2018-11-25,mixed/other,1.0,M,False,Brooklyn,11231
6419,2018-11-25,pit bull,1.0,M,True,Staten Island,10310
6420,2018-11-26,shih tzu,14.0,M,True,Manhattan,
6421,2018-11-26,"schnauzer, miniature",1.0,M,False,Queens,11379
6422,2018-11-26,mixed/other,5.0,F,False,Brooklyn,11223
6423,2018-11-26,pit bull,3.0,M,False,Queens,11423
6424,2018-11-26,dachshund smooth coat,8.0,M,True,Manhattan,10065
6425,2018-11-27,lhasa apso,8.0,M,False,Queens,11420
6426,2018-11-27,pit bull,4.0,F,True,Bronx,10460
6427,2018-11-27,chihuahua,9.0,F,False,Bronx,10467
6428,2018-11-27,mixed breed,1.0,M,False,Queens,11103
6429,2018-11-27,german shepherd crossbreed,1.0,M,True,Queens,11693
6430,2018-11-28,mixed breed,3.0,F,True,Manhattan,10026
6431,2018-11-28,chihuahua,7.0,M,False,Bronx,10451
6432,2018-11-28,american staff terrier x,4.0,M,True,Brooklyn,11217
6433,2018-11-28,australian shepherd mix,1.0,F,True,Queens,11109
6434,2018-11-28,german shepherd crossbreed,12.0,M,True,Staten Island,10314
6435,2018-11-28,wheaton terrier,3.0,M,True,Manhattan,10028
6436,2018-11-29,pit bull,4.0,F,False,Bronx,10467
6437,2018-11-29,american staffordshire terrier,3.0,M,False,Brooklyn,
6438,2018-11-29,mixed breed,1.0,M,False,Manhattan,10033
6439,2018-11-30,american bully,1.0,M,False,Queens,11412
6440,2018-11-30,havanese,3.0,M,True,Manhattan,10022
6441,2018-11-30,pomeranian mix,4.0,M,True,Manhattan,10069
6442,2018-11-30,american bully,1.0,M,False,Queens,11412
6443,2018-11-30,mixed breed,6.0,F,False,Manhattan,10029
6444,2018-12-01,pit bull,5.0,M,True,Queens,11368
6445,2018-12-01,labrador / hound mix,9.0,M,True,Staten Island,10304
6446,2018-12-02,shih tzu,5.0,M,False,Queens,11691
6447,2018-12-02,beagle,2.0,M,True,Brooklyn,11219
6448,2018-12-02,american pit bull terrier/pit bull,2.0,M,False,Manhattan,10128
6449,2018-12-02,mixed breed,3.0,M,False,Bronx,10455
6450,2018-12-03,maltese,0.0,M,False,Queens,11434
6451,2018-12-03,cattle dog,2.0,F,False,Brooklyn,11201
6452,2018-12-03,bichon frise mix,4.0,M,False,Queens,
6453,2018-12-04,pit bull,2.0,M,False,Manhattan,10035
6454,2018-12-04,"bull dog, english",8.0,M,True,Queens,11357
6455,2018-12-04,"bull dog, french",5.0,M,True,Manhattan,10005
6456,2018-12-05,mixed breed,7.0,M,False,Queens,11413
6457,2018-12-05,pomeranian,5.0,F,False,Manhattan,10128
6458,2018-12-05,dachshund / chihuahua mix,4.0,M,False,Staten Island,10303
6459,2018-12-05,pit bull,1.0,M,True,Bronx,10472
6460,2018-12-05,shih tzu,5.0,F,True,Brooklyn,11239
6461,2018-12-06,australian shepherd,1.0,M,False,Manhattan,10011
6462,2018-12-07,staffordshire,9.0,F,False,Staten Island,10310
6463,2018-12-07,labrador/shar-pei mix,6.0,F,False,Staten Island,10314
6464,2018-12-07,american pit bull terrier/pit bull,11.0,M,False,Manhattan,10033
6465,2018-12-09,yorkie / poodle mix,3.0,M,True,Queens,11377
6466,2018-12-09,pit bull,2.0,M,False,Bronx,10453
6467,2018-12-09,staffordshire bull terrier,1.0,M,True,Brooklyn,11215
6468,2018-12-09,pit bull,2.0,M,False,Bronx,10453
6469,2018-12-09,pit bull,2.0,M,False,Brooklyn,11236
6470,2018-12-10,cairn terrier,6.0,M,True,Manhattan,10013
6471,2018-12-10,golden retriever,6.0,M,True,Manhattan,10021
6472,2018-12-10,rottweiler,3.0,F,False,Manhattan,10031
6473,2018-12-10,mixed/other,2.0,F,False,Bronx,10458
6474,2018-12-10,mixed breed,3.0,F,False,Queens,11385
6475,2018-12-10,pit bull,2.0,M,False,Queens,11367
6476,2018-12-10,pit bull,1.0,M,False,Staten Island,10309
6477,2018-12-11,pocket bully/bulldog mix,3.0,M,False,Staten Island,10310
6478,2018-12-11,pit bull / beagle x,1.0,F,False,Brooklyn,11204
6479,2018-12-11,pit bull,4.0,F,True,Staten Island,10302
6480,2018-12-11,mini golden doodle,1.0,M,True,Queens,11106
6481,2018-12-13,pit bull,0.0,M,True,Staten Island,10309
6482,2018-12-13,maltese,0.0,M,False,Queens,11416
6483,2018-12-13,german shepherd crossbreed,14.0,F,True,Brooklyn,11231
6484,2018-12-13,chihuahua crossbreed,4.0,M,False,Queens,11106
6485,2018-12-13,mixed,9.0,F,False,Manhattan,10029
6486,2018-12-14,mixed breed,5.0,M,True,Manhattan,10024
6487,2018-12-14,bull dog,1.0,M,False,Brooklyn,11208
6488,2018-12-14,mixed breed,2.0,M,False,Queens,11106
6489,2018-12-15,american pit bull terrier/pit bull,3.0,M,True,Brooklyn,11217
6490,2018-12-15,american pit bull mix / pit bull mix,1.0,M,True,Brooklyn,11221
6491,2018-12-15,bull dog,6.0,M,False,Brooklyn,11238
6492,2018-12-15,"poodle, miniature",12.0,M,True,Queens,11377
6493,2018-12-16,"cocker spaniel, american",4.0,M,True,Staten Island,10306
6494,2018-12-16,yorkie / poodle mix,8.0,M,True,Queens,11368
6495,2018-12-16,american staffordshire terrier,4.0,F,True,Manhattan,10013
6496,2018-12-17,"bull dog, english",0.0,F,False,Queens,11373
6497,2018-12-17,"dachshund, wirehaired",11.0,F,False,Brooklyn,11218
6498,2018-12-17,"schnauzer, standard",0.0,F,True,Queens,11365
6499,2018-12-17,pit bull,5.0,F,False,Manhattan,10065
6500,2018-12-17,collie crossbreed,7.0,F,True,Manhattan,10026
6501,2018-12-17,pit bull,3.0,M,False,Queens,11370
6502,2018-12-18,mixed/other,4.0,M,False,Manhattan,10029
6503,2018-12-19,bichon frise,6.0,M,True,Manhattan,10027
6504,2018-12-19,german shepherd crossbreed,0.0,M,True,Manhattan,10032
6505,2018-12-19,mixed breed,1.0,M,False,Staten Island,10314
6506,2018-12-19,mixed breed,2.0,M,False,Bronx,10460
6507,2018-12-20,mixed breed,7.0,M,False,Bronx,10459
6508,2018-12-20,beagle,7.0,M,False,Manhattan,10022
6509,2018-12-20,catahoula leopard,8.0,F,True,Manhattan,10027
6510,2018-12-20,pit bull,4.0,F,False,Manhattan,10004
6511,2018-12-20,mixed breed,1.0,M,False,Bronx,10461
6512,2018-12-20,pit bull,2.0,M,False,Bronx,10458
6513,2018-12-21,shiba inu,6.0,M,True,Queens,11360
6514,2018-12-21,airedale terrier,8.0,M,False,Queens,11694
6515,2018-12-22,pit bull,2.0,M,False,Queens,11416
6516,2018-12-22,pit bull,1.0,M,True,Queens,11104
6517,2018-12-23,pit bull,1.0,F,True,Brooklyn,11207
6518,2018-12-24,mixed/other,12.0,M,False,Staten Island,10302
6519,2018-12-24,american eskimo,6.0,M,False,Manhattan,10023
6520,2018-12-24,mixed/other,12.0,M,False,Staten Island,10302
6521,2018-12-25,pit bull,3.0,M,False,Manhattan,10019
6522,2018-12-25,shih tzu,5.0,F,True,Staten Island,
6523,2018-12-25,belgian malinois,3.0,M,False,Staten Island,10312
6524,2018-12-25,mixed,13.0,M,True,Manhattan,10025
6525,2018-12-25,"bull dog, french",3.0,M,True,Brooklyn,
6526,2018-12-25,"poodle, standard",4.0,M,True,Queens,11373
6527,2018-12-26,pomeranian,8.0,M,False,Brooklyn,11249
6528,2018-12-26,akita,1.0,M,False,Queens,11377
6529,2018-12-27,shiba inu,2.0,M,True,Queens,
6530,2018-12-27,boxer mix,9.0,M,False,Manhattan,10005
6531,2018-12-27,american pit bull terrier/pit bull,5.0,M,False,Brooklyn,11205
6532,2018-12-27,mixed/other,3.0,M,False,Manhattan,10027
6533,2018-12-27,american staffordshire terrier,3.0,F,False,Manhattan,
6534,2018-12-28,labrador retriever,4.0,M,True,Staten Island,10314
6535,2018-12-29,great dane,5.0,F,True,Queens,11106
6536,2018-12-29,american staffordshire terrier,5.0,M,False,Manhattan,10013
6537,2018-12-30,shepherd mix,4.0,M,True,Bronx,10461
6538,2018-12-31,yorkshire terrier,1.0,M,False,Manhattan,10027
6539,2018-12-31,pit bull,15.0,M,False,Queens,11365
6540,2018-12-31,"poodle, toy",3.0,M,True,Brooklyn,11231
6541,2018-12-31,chihuahua,0.0,F,False,Queens,11354
6542,2018-12-31,german shepherd,5.0,M,False,Queens,11423
6543,2018-12-31,potcake,4.0,M,True,Staten Island,
6544,2019-01-01,west high white terrier,8.0,F,False,Manhattan,
6545,2019-01-02,mixed breed,0.0,M,False,Manhattan,10029
6546,2019-01-03,shiba inu,0.0,M,True,Queens,11691
6547,2019-01-03,maltese,13.0,F,True,Queens,11414
6548,2019-01-03,bichon frise,2.0,F,False,Brooklyn,11218
6549,2019-01-04,pit bull,5.0,F,False,Brooklyn,11208
6550,2019-01-04,pit bull,5.0,M,False,Queens,11105
6551,2019-01-05,pit bull x,0.0,F,True,Manhattan,10035
6552,2019-01-05,mixed breed,4.0,M,False,Queens,11434
6553,2019-01-05,golden retriever,3.0,M,True,Brooklyn,11201
6554,2019-01-06,chihuahua crossbreed,1.0,M,False,Bronx,10456
6555,2019-01-07,small mixed breed,4.0,M,False,Brooklyn,
6556,2019-01-07,"bull dog, english",3.0,M,True,Bronx,10467
6557,2019-01-07,vizsla breed,2.0,M,False,Staten Island,
6558,2019-01-07,mixed/other,4.0,U,False,Manhattan,10018
6559,2019-01-07,pit bull,3.0,M,False,Staten Island,10304
6560,2019-01-08,chow chow,8.0,M,False,Brooklyn,11226
6561,2019-01-08,chihuahua,15.0,F,True,Manhattan,10026
6562,2019-01-09,pit bull,0.0,M,False,Brooklyn,11233
6563,2019-01-10,poodle / schnauzer mix,14.0,M,True,Manhattan,10016
6564,2019-01-10,mixed breed,1.0,M,True,Staten Island,10303
6565,2019-01-10,chihuahua,2.0,M,False,Brooklyn,11220
6566,2019-01-11,"bull dog, french",1.0,M,True,Queens,11101
6567,2019-01-11,yorkshire terrier,7.0,M,True,Staten Island,10314
6568,2019-01-11,shih tzu,9.0,M,True,Manhattan,10065
6569,2019-01-11,newfoundland,2.0,M,True,Brooklyn,11215
6570,2019-01-11,akita,4.0,M,False,Manhattan,10022
6571,2019-01-11,german shepherd,8.0,M,False,Staten Island,10301
6572,2019-01-12,siberian husky,2.0,M,True,Bronx,
6573,2019-01-12,mixed breed,2.0,M,False,Queens,11428
6574,2019-01-12,mixed breed,3.0,M,False,Queens,11385
6575,2019-01-12,shiba inu,3.0,M,True,Queens,11105
6576,2019-01-12,chihuahua,6.0,F,True,Manhattan,10005
6577,2019-01-13,jack russ,3.0,F,True,Brooklyn,11209
6578,2019-01-13,chihuahua crossbreed,11.0,M,False,Brooklyn,11215
6579,2019-01-14,german shepherd,6.0,F,True,Queens,11418
6580,2019-01-14,shih tzu mix,2.0,M,True,Brooklyn,11209
6581,2019-01-14,pit bull,4.0,M,True,Queens,11436
6582,2019-01-14,german shepherd,6.0,M,False,Staten Island,
6583,2019-01-14,pit bull,11.0,M,False,Queens,11435
6584,2019-01-15,"poodle, standard",8.0,F,False,Bronx,10463
6585,2019-01-15,pit bull,13.0,F,True,Brooklyn,11221
6586,2019-01-15,rat terrier,13.0,M,False,Brooklyn,11201
6587,2019-01-15,mixed/other,8.0,M,True,Manhattan,10027
6588,2019-01-16,pit bull,1.0,M,True,Manhattan,10012
6589,2019-01-16,havanese,12.0,M,False,Brooklyn,11230
6590,2019-01-16,american pit bull mix / pit bull mix,5.0,F,True,Staten Island,10310
6591,2019-01-16,bully,4.0,M,False,Queens,11367
6592,2019-01-17,german shepherd,6.0,M,True,Manhattan,10019
6593,2019-01-17,pit bull,8.0,M,True,Brooklyn,11230
6594,2019-01-17,mixed/other,5.0,U,True,Manhattan,10022
6595,2019-01-17,pit bull,2.0,M,False,Queens,11412
6596,2019-01-18,mixed breed,12.0,M,False,Queens,11385
6597,2019-01-18,corgi,3.0,M,True,Brooklyn,11228
6598,2019-01-18,boston terrier,4.0,M,True,Queens,11369
6599,2019-01-18,boxer,9.0,M,True,Queens,
6600,2019-01-18,wheaton terrier,2.0,M,False,Queens,11363
6601,2019-01-19,labrador retriever crossbreed,8.0,M,True,Bronx,10474
6602,2019-01-20,pit bull,1.0,F,False,Manhattan,10029
6603,2019-01-20,large mixed breed,2.0,M,False,Brooklyn,
6604,2019-01-21,havapoo mix,2.0,M,True,Staten Island,10312
6605,2019-01-21,mixed breed,3.0,M,False,Queens,11101
6606,2019-01-22,american bully,2.0,M,False,Queens,11691
6607,2019-01-22,boxer,7.0,M,True,Queens,11104
6608,2019-01-22,poodle mix,2.0,M,True,Bronx,10451
6609,2019-01-22,mixed breed,3.0,U,False,Queens,11385
6610,2019-01-22,pit bull,4.0,M,True,Brooklyn,11249
6611,2019-01-23,yorkshire terrier,2.0,M,True,Queens,11415
6612,2019-01-23,mixed breed,3.0,U,False,Bronx,10453
6613,2019-01-23,mixed breed,3.0,U,False,Bronx,10453
6614,2019-01-24,mixed breed,3.0,U,False,Bronx,10453
6615,2019-01-24,german shepherd crossbreed,2.0,M,True,Brooklyn,11210
6616,2019-01-25,feist mix,7.0,F,True,Queens,
6617,2019-01-25,labrador retriever,1.0,M,True,Queens,11362
6618,2019-01-25,mixed/other,7.0,F,False,Bronx,10467
6619,2019-01-25,shih tzu,2.0,M,False,Bronx,10453
6620,2019-01-26,american pit bull mix / pit bull mix,7.0,F,True,Manhattan,10025
6621,2019-01-26,labrador retriever crossbreed,2.0,M,True,Manhattan,10019
6622,2019-01-26,mixed,0.0,F,False,Bronx,10453
6623,2019-01-26,pit bull,3.0,M,True,Queens,11375
6624,2019-01-26,mixed breed,3.0,U,False,Bronx,10453
6625,2019-01-27,pit bull,2.0,M,False,Queens,11366
6626,2019-01-27,large mixed breed,5.0,M,False,Brooklyn,11208
6627,2019-01-27,newfoundland,6.0,M,True,Manhattan,10003
6628,2019-01-27,american pit bull mix / pit bull mix,4.0,F,True,Staten Island,10308
6629,2019-01-27,chow chow,8.0,M,True,Bronx,10452
6630,2019-01-28,mixed/other,3.0,M,False,Manhattan,10001
6631,2019-01-28,pit bull,1.0,M,False,Manhattan,10128
6632,2019-01-28,pit bull,9.0,M,False,Manhattan,10022
6633,2019-01-29,mixed breed,3.0,F,False,Bronx,10472
6634,2019-01-29,mixed/other,6.0,U,False,Bronx,10452
6635,2019-01-29,mixed/other,6.0,U,False,Bronx,10452
6636,2019-01-30,whippet x,3.0,M,True,Brooklyn,11249
6637,2019-01-30,shih tzu,8.0,M,False,Bronx,10463
6638,2019-01-30,havanese,7.0,M,False,Bronx,10455
6639,2019-01-30,labrador retriever,0.0,F,False,Queens,11364
6640,2019-01-30,american pit bull mix / pit bull mix,5.0,F,True,Queens,11364
6641,2019-01-30,bernedoodle,3.0,M,True,Brooklyn,11209
6642,2019-01-31,mixed terrier,2.0,M,False,Bronx,10472
6643,2019-01-31,pit bull,8.0,M,False,Manhattan,10031
6644,2019-01-31,pit bull,8.0,F,False,Manhattan,10031
6645,2019-01-31,terrier x,6.0,M,False,Brooklyn,
6646,2019-01-31,german shepherd crossbreed,13.0,M,True,Staten Island,10314
6647,2019-02-01,"bull dog, english",3.0,M,True,Brooklyn,11230
6648,2019-02-01,maltipoo,2.0,M,False,Brooklyn,
6649,2019-02-01,doberman pinscher,3.0,M,True,Manhattan,10011
6650,2019-02-01,chow chow,4.0,F,False,Manhattan,
6651,2019-02-01,pit bull,5.0,M,True,Manhattan,10010
6652,2019-02-01,small mixed breed,4.0,M,False,Brooklyn,11239
6653,2019-02-02,mixed/other,2.0,M,False,Manhattan,10031
6654,2019-02-02,rottweiler,3.0,M,False,Brooklyn,11208
6655,2019-02-02,rottweiler,1.0,M,False,Queens,11102
6656,2019-02-03,mixed breed,8.0,M,False,Queens,11101
6657,2019-02-04,pointer x,3.0,M,True,Brooklyn,11205
6658,2019-02-04,"schnauzer, standard",5.0,F,True,Queens,11364
6659,2019-02-04,mixed/other,1.0,M,False,Brooklyn,11214
6660,2019-02-05,pit bull,9.0,M,False,Bronx,10467
6661,2019-02-05,pit bull,3.0,M,False,Queens,11434
6662,2019-02-05,pit bull,1.0,M,False,Manhattan,10013
6663,2019-02-05,pit bull,3.0,M,False,Manhattan,10033
6664,2019-02-05,"coonhound, black and tan",1.0,M,False,Bronx,10457
6665,2019-02-05,yorkie / shih tzu mix,2.0,M,True,Queens,
6666,2019-02-06,medium mixed breed,1.0,M,False,Brooklyn,11214
6667,2019-02-06,akita,7.0,M,True,Manhattan,10028
6668,2019-02-06,labrador retriever crossbreed,4.0,F,True,Queens,11435
6669,2019-02-06,pit bull,1.0,M,False,Bronx,10452
6670,2019-02-07,mixed breed,4.0,F,False,Bronx,10464
6671,2019-02-07,terrier mix,2.0,M,True,Queens,11385
6672,2019-02-07,rottweiler,9.0,M,False,Manhattan,
6673,2019-02-08,shih tzu,1.0,M,True,Queens,11433
6674,2019-02-09,siberian husky,2.0,M,True,Bronx,10466
6675,2019-02-09,shih tzu,2.0,M,True,Bronx,10468
6676,2019-02-09,yorkshire terrier,1.0,M,False,Queens,11103
6677,2019-02-09,pug mix,2.0,M,True,Queens,11374
6678,2019-02-09,mixed breed,8.0,M,False,Queens,11106
6679,2019-02-10,pit bull,2.0,M,False,Bronx,10457
6680,2019-02-10,"poodle, standard",3.0,M,False,Queens,11418
6681,2019-02-11,bichon frise,4.0,M,True,Manhattan,10009
6682,2019-02-11,mixed/other,7.0,F,False,Bronx,10465
6683,2019-02-12,german shepherd,4.0,M,False,Manhattan,10011
6684,2019-02-12,belgian malinois,1.0,M,False,Manhattan,10023
6685,2019-02-12,large mixed breed,1.0,M,False,Brooklyn,11226
6686,2019-02-12,labrador / shepherd mix,1.0,M,False,Brooklyn,11226
6687,2019-02-12,shih tzu / poodle mix,2.0,F,False,Queens,11436
6688,2019-02-12,shih tzu,7.0,M,True,Brooklyn,11206
6689,2019-02-12,mixed breed,1.0,M,False,Queens,11693
6690,2019-02-12,pit bull,2.0,M,True,Queens,11435
6691,2019-02-12,chihuahua,2.0,F,True,Bronx,10470
6692,2019-02-13,doberman pinscher,2.0,M,False,Staten Island,10304
6693,2019-02-13,cocker spaniel,2.0,M,True,Manhattan,10034
6694,2019-02-13,german shepherd,2.0,M,True,Staten Island,10306
6695,2019-02-13,yorkshire terrier,1.0,M,False,Bronx,10463
6696,2019-02-14,"poodle, miniature",0.0,M,False,Manhattan,10013
6697,2019-02-14,german shepherd,7.0,M,True,Staten Island,10312
6698,2019-02-14,shih tzu,3.0,F,False,Bronx,10469
6699,2019-02-14,pekingese,4.0,F,False,Queens,11373
6700,2019-02-14,mixed breed,3.0,M,False,Queens,11354
6701,2019-02-15,australian shepherd,4.0,M,True,Staten Island,
6702,2019-02-15,small mixed breed,5.0,F,False,Brooklyn,11229
6703,2019-02-15,morkie,9.0,F,True,Brooklyn,11234
6704,2019-02-15,mixed/other,1.0,F,False,Manhattan,10032
6705,2019-02-16,mixed breed,13.0,M,True,Queens,11355
6706,2019-02-16,belgian mali. / shepherd mix,7.0,F,False,Queens,11435
6707,2019-02-16,pit bull,8.0,F,False,Staten Island,10312
6708,2019-02-16,doberman pinscher,2.0,M,False,Queens,11365
6709,2019-02-16,arubian cunucu,1.0,M,False,Staten Island,10314
