,incident_date,breed,age,gender,spay_neuter_status
5892,2018-07-19,shih tzu,3.0,M,True
5893,2018-07-19,morkie,7.0,F,True
5894,2018-07-20,golden doodle,5.0,F,True
5895,2018-07-20,pomapoo mix,7.0,M,True
5896,2018-07-20,shih tzu / poodle mix,8.0,M,True
5897,2018-07-21,pomeranian,6.0,M,True
5898,2018-07-21,shih tzu,8.0,M,False
5899,2018-07-21,beagle,8.0,M,True
5900,2018-07-21,pit bull,9.0,F,True
5901,2018-07-21,pit bull,1.0,M,False
5902,2018-07-21,staffordshire bull terrier,1.0,F,True
5903,2018-07-21,labrador retriever crossbreed,3.0,F,True
5904,2018-07-21,terrier mix,4.0,M,True
5905,2018-07-22,pomeranian,12.0,M,True
5906,2018-07-22,pit bull,2.0,F,False
5907,2018-07-22,"schnauzer, standard",5.0,F,False
5908,2018-07-22,mixed/other,1.0,M,False
5909,2018-07-22,pit bull,0.0,F,False
5910,2018-07-22,shih tzu,4.0,M,False
5911,2018-07-22,west high white terrier,3.0,F,True
5912,2018-07-22,small mixed breed,3.0,M,False
5913,2018-07-24,yorkshire terrier,1.0,M,True
5914,2018-07-24,golden retriever,6.0,M,False
5915,2018-07-24,labrador retriever crossbreed,11.0,F,True
5916,2018-07-24,,80.0,U,False
5917,2018-07-25,pit bull,1.0,F,False
5918,2018-07-25,pit bull,1.0,M,False
5919,2018-07-25,pit bull,1.0,F,False
5920,2018-07-25,pit bull,1.0,F,False
5921,2018-07-25,lab / rottweiler / pit bull mix,2.0,M,False
5922,2018-07-25,collie mix,9.0,M,True
5923,2018-07-26,unknown,8.0,M,True
5924,2018-07-26,mixed,0.0,M,True
5925,2018-07-26,lab / pit bull mix,8.0,F,True
5926,2018-07-26,maltese,4.0,M,True
5927,2018-07-27,dogue de bordeaux,2.0,F,True
5928,2018-07-27,golden retriever,4.0,M,True
5929,2018-07-27,mixed breed,4.0,U,False
5930,2018-07-27,shih tzu x,7.0,F,True
5931,2018-07-27,pit bull,1.0,F,False
5932,2018-07-27,shiba inu,4.0,M,False
5933,2018-07-27,mixed breed,3.0,M,False
5934,2018-07-28,large terrier cross,4.0,M,False
5935,2018-07-28,large terrier cross,4.0,M,False
5936,2018-07-28,lab / boxer / pit bull mix,3.0,F,True
5937,2018-07-28,"shar-pei, chinese",4.0,M,True
5938,2018-07-28,shih tzu / poodle mix,15.0,M,True
5939,2018-07-28,beagle / french bull dog mix,4.0,M,True
5940,2018-07-29,shih tzu,5.0,M,False
5941,2018-07-29,small mixed breed,0.0,M,False
5942,2018-07-29,american pit bull terrier/pit bull,1.0,M,False
5943,2018-07-29,hound x,2.0,F,True
5944,2018-07-30,"bull dog, english",2.0,F,False
5945,2018-07-30,jack russ,3.0,F,False
5946,2018-07-30,pit bull,6.0,F,False
5947,2018-07-30,bichon frise,2.0,M,True
5948,2018-07-30,german shepherd,2.0,M,True
5949,2018-07-31,pomeranian,12.0,M,False
5950,2018-07-31,chihuahua,6.0,F,True
5951,2018-07-31,mixed/other,6.0,M,False
5952,2018-07-31,mixed/other,6.0,M,False
5953,2018-07-31,basenji,1.0,M,False
5954,2018-08-01,cocker spaniel,8.0,M,False
5955,2018-08-01,doberman pinscher,1.0,M,False
5956,2018-08-01,"bull dog, english",4.0,F,False
5957,2018-08-01,mini poodle mix,3.0,M,False
5958,2018-08-02,havanese,2.0,M,True
5959,2018-08-02,yorkshire terrier,7.0,M,False
5960,2018-08-03,pit bull,2.0,M,False
5961,2018-08-03,unknown,15.0,U,False
5962,2018-08-03,pit bull,5.0,F,False
5963,2018-08-03,yorkshire terrier crossbreed,5.0,M,True
5964,2018-08-03,yorkshire terrier crossbreed,5.0,M,True
5965,2018-08-04,greyhound,9.0,F,True
5966,2018-08-04,alaskan malamute,3.0,M,True
5967,2018-08-04,siberian husky,12.0,M,False
5968,2018-08-05,lhasa apso,15.0,M,True
5969,2018-08-05,labrador / shepherd mix,8.0,F,True
5970,2018-08-05,golden retriever mix,4.0,M,True
5971,2018-08-05,pit bull,1.0,F,False
5972,2018-08-06,american bully / pit bull mix,2.0,M,False
5973,2018-08-06,pit bull,2.0,F,False
5974,2018-08-07,german shepherd,1.0,M,False
5975,2018-08-07,american pit bull terrier/pit bull,1.0,M,False
5976,2018-08-08,mixed/other,4.0,F,False
5977,2018-08-08,yorkshire terrier,11.0,M,True
5978,2018-08-08,yorkie/shihtzu,5.0,M,True
5979,2018-08-08,miniature pinscher,6.0,M,False
5980,2018-08-08,hound mix,1.0,F,True
5981,2018-08-08,rottweiler/husky mix,3.0,M,True
5982,2018-08-08,pit bull,1.0,F,False
5983,2018-08-09,german shepherd crossbreed,0.0,M,True
5984,2018-08-09,borzoi,9.0,M,False
5985,2018-08-09,labrador retriever crossbreed,4.0,M,True
5986,2018-08-10,yorkshire terrier crossbreed,5.0,M,True
5987,2018-08-10,coco-pit bull / mastiff mix and biggie-pit bull,5.0,U,True
5988,2018-08-10,shih tzu,2.0,M,True
5989,2018-08-10,small mixed breed,3.0,M,False
5990,2018-08-10,boxer mix,12.0,M,True
5991,2018-08-10,staffordshire bull terrier,3.0,M,False
5992,2018-08-11,"bull dog, english",1.0,M,False
5993,2018-08-11,german shepherd crossbreed,11.0,M,True
5994,2018-08-12,chow chow,4.0,F,False
5995,2018-08-12,labradoodle,6.0,M,True
5996,2018-08-13,terrier mix,3.0,F,True
5997,2018-08-13,"mastiff, bull",5.0,M,False
5998,2018-08-13,pit bull,5.0,F,False
5999,2018-08-13,shepherd / pit bull mix,4.0,M,True
6000,2018-08-13,chihuahua crossbreed,6.0,M,True
6001,2018-08-13,shiba inu,0.0,M,False
6002,2018-08-14,large mix breed,2.0,M,False
6003,2018-08-14,chihuahua crossbreed,1.0,F,False
6004,2018-08-15,german shepherd crossbreed,8.0,M,True
6005,2018-08-15,pit bull / labrador mix,2.0,M,True
6006,2018-08-15,beagle,9.0,M,True
6007,2018-08-15,papillon,8.0,M,True
6008,2018-08-15,"bull dog, french",3.0,M,True
6009,2018-08-15,american pit bull mix / pit bull mix,7.0,F,False
6010,2018-08-16,"bull dog, french",4.0,F,True
6011,2018-08-16,maltipoo,1.0,M,False
6012,2018-08-16,siberian husky,0.0,M,False
6013,2018-08-16,pit bull,2.0,M,True
6014,2018-08-16,american staffordshire terrier,6.0,F,False
6015,2018-08-16,german shepherd crossbreed,6.0,M,False
6016,2018-08-16,english pointer,5.0,M,False
6017,2018-08-16,jack russ,0.0,M,False
6018,2018-08-16,cocker spaniel,4.0,M,False
6019,2018-08-17,"schnauzer, standard",3.0,F,False
6020,2018-08-17,jack russ,9.0,F,True
6021,2018-08-17,rottweiler,3.0,M,True
6022,2018-08-17,norfolk terrier,9.0,M,False
6023,2018-08-18,labrador retriever crossbreed,8.0,M,False
6024,2018-08-18,"poodle, standard",4.0,F,False
6025,2018-08-18,basset hound mix,9.0,M,True
6026,2018-08-18,mixed/other,2.0,F,False
6027,2018-08-18,beagle mix,5.0,M,True
6028,2018-08-18,large mixed breed,2.0,M,False
6029,2018-08-18,yorkshire terrier,2.0,M,True
6030,2018-08-18,pit bull,7.0,M,False
6031,2018-08-18,shih tzu,4.0,F,True
6032,2018-08-19,mixed breed,11.0,M,False
6033,2018-08-19,shiba inu,2.0,M,True
6034,2018-08-19,hound mix,2.0,M,True
6035,2018-08-19,pekingese,2.0,M,False
6036,2018-08-19,large mixed breed,2.0,U,False
6037,2018-08-19,german shepherd,1.0,M,True
6038,2018-08-19,large mixed breed,7.0,M,False
6039,2018-08-19,"poodle, standard",3.0,M,False
6040,2018-08-20,american pit bull mix / pit bull mix,1.0,M,False
6041,2018-08-20,miniature american shepard,0.0,M,True
6042,2018-08-20,pit bull,9.0,M,True
6043,2018-08-20,mixed terrier / shepherd,7.0,F,True
6044,2018-08-20,mixed/other,2.0,F,True
6045,2018-08-21,large mix breed,0.0,M,False
6046,2018-08-21,shih tzu,3.0,F,False
6047,2018-08-21,mixed breed,3.0,M,False
6048,2018-08-21,large mix breed,4.0,M,False
6049,2018-08-21,mixed/other,4.0,M,False
6050,2018-08-21,pomeranian,5.0,F,True
6051,2018-08-21,mixed/other,4.0,M,False
6052,2018-08-21,mixed/other,4.0,M,False
6053,2018-08-22,yorkie / poodle mix,7.0,F,True
6054,2018-08-22,siberian husky,0.0,M,False
6055,2018-08-22,siberian husky,0.0,M,False
6056,2018-08-23,pit bull,3.0,F,True
6057,2018-08-23,shih tzu,2.0,M,True
6058,2018-08-23,"schnauzer, miniature",6.0,M,True
6059,2018-08-23,american pit bull terrier/pit bull,1.0,M,False
6060,2018-08-23,maltese,6.0,M,False
6061,2018-08-23,american pit bull terrier/pit bull,2.0,M,False
6062,2018-08-24,shiba inu,6.0,M,False
6063,2018-08-24,pit bull,5.0,M,False
6064,2018-08-25,mixed/other,3.0,M,False
6065,2018-08-25,bichon frise/cavalier king charles mix,4.0,M,True
6066,2018-08-25,shih tzu,5.0,M,True
6067,2018-08-25,rottweiler,0.0,M,False
6068,2018-08-25,american pit bull mix / pit bull mix,3.0,F,True
6069,2018-08-26,labrador retriever,4.0,F,True
6070,2018-08-26,mixed breed,3.0,M,False
6071,2018-08-26,mixed breed,4.0,M,False
6072,2018-08-26,border collie x,6.0,F,True
6073,2018-08-26,mixed breed,3.0,M,False
6074,2018-08-26,siberian husky mix,12.0,F,True
6075,2018-08-27,boxer x,9.0,F,True
6076,2018-08-28,belgian malinois,6.0,M,True
6077,2018-08-28,pit bull / mixed breed,2.0,F,True
6078,2018-08-29,pit bull/boxer mix,3.0,M,True
6079,2018-08-29,pit bull,3.0,M,True
6080,2018-08-29,pit bull,4.0,F,False
6081,2018-08-29,german shepherd,8.0,M,False
6082,2018-08-30,german shepherd crossbreed,5.0,F,True
6083,2018-08-30,mini schnauzer mix,6.0,M,False
6084,2018-08-31,shiba inu,2.0,M,False
6085,2018-08-31,yorkie/schnauzer x,7.0,M,False
6086,2018-08-31,boston terrier,4.0,F,False
6087,2018-08-31,large mix breed,2.0,M,False
6088,2018-08-31,rottweiler,4.0,M,False
6089,2018-08-31,pit bull,1.0,F,False
6090,2018-08-31,mixed breed,4.0,F,True
6091,2018-08-31,mixed/other,15.0,M,False
6092,2018-09-01,cocker spaniel,11.0,M,True
6093,2018-09-01,large mixed breed,2.0,M,False
6094,2018-09-01,long hair dachschund mix,12.0,M,False
6095,2018-09-01,"poodle, toy",0.0,F,False
6096,2018-09-02,boston terrier,3.0,M,True
6097,2018-09-02,mixed breed,8.0,F,True
6098,2018-09-03,basenji mix,1.0,F,True
6099,2018-09-03,yorkshire terrier,5.0,M,True
6100,2018-09-03,small mixed breed,5.0,M,True
6101,2018-09-03,unknown,1.0,U,False
6102,2018-09-04,chihuahua / dachshund mix,7.0,M,True
6103,2018-09-04,yorkshire terrier,1.0,F,False
6104,2018-09-04,jack russ,1.0,F,True
6105,2018-09-04,labrador retriever,0.0,F,False
6106,2018-09-04,mixed/other,5.0,M,False
6107,2018-09-05,mixed breed,1.0,F,False
6108,2018-09-06,mixed breed,1.0,F,False
6109,2018-09-06,shepherd / collie mix,2.0,F,True
6110,2018-09-06,mixed/other,1.0,M,False
6111,2018-09-06,beagle,11.0,M,True
6112,2018-09-06,tibetan terrier,14.0,M,True
6113,2018-09-06,maltese mix,11.0,F,True
6114,2018-09-06,small mixed breed,3.0,M,False
6115,2018-09-07,cairn terrier,7.0,M,True
6116,2018-09-07,corgi-dachshund x,4.0,M,True
6117,2018-09-07,mixed/other,2.0,M,False
6118,2018-09-07,american pit bull mix / pit bull mix,2.0,M,True
6119,2018-09-08,pitbull boxer mix,3.0,M,False
6120,2018-09-08,mutt x,7.0,F,True
6121,2018-09-08,chihuahua,5.0,M,False
6122,2018-09-08,unknown,3.0,U,False
6123,2018-09-09,german shepherd crossbreed,4.0,F,True
6124,2018-09-09,german shepherd crossbreed,12.0,F,False
6125,2018-09-09,mixed breed,3.0,M,False
6126,2018-09-09,large mixed breed,0.0,M,False
6127,2018-09-09,bull dog,4.0,M,True
6128,2018-09-09,bichon frise,4.0,M,False
6129,2018-09-10,american pit bull terrier/pit bull,2.0,M,True
6130,2018-09-10,large mixed breed,3.0,M,False
6131,2018-09-10,lhasa apso,12.0,F,True
6132,2018-09-10,lhasa apso,12.0,F,True
6133,2018-09-10,german shepherd crossbreed,15.0,F,True
6134,2018-09-10,mixed/other,3.0,M,False
6135,2018-09-10,pit bull,3.0,M,False
6136,2018-09-11,german shepherd,11.0,M,True
6137,2018-09-11,maltese / poodle mix,2.0,F,False
6138,2018-09-11,mixed/other,5.0,M,False
6139,2018-09-11,shih tzu,3.0,M,False
6140,2018-09-12,shiloh shepherd,2.0,F,True
6141,2018-09-12,german shepherd crossbreed,0.0,F,False
6142,2018-09-13,shih tzu / yorkie mix,3.0,M,False
6143,2018-09-13,mixed breed,0.0,M,False
6144,2018-09-13,boxer / pit bull mix,6.0,M,True
6145,2018-09-14,pointer mix,5.0,M,True
6146,2018-09-14,aussie mix,1.0,M,True
6147,2018-09-14,shih tzu / pomeranian mix,0.0,M,True
6148,2018-09-15,australian shepherd,2.0,F,True
6149,2018-09-15,pomeranian,0.0,M,False
6150,2018-09-15,mixed breed,2.0,F,False
6151,2018-09-15,beagle/english bull,2.0,M,True
6152,2018-09-16,cocker spaniel,14.0,F,True
6153,2018-09-16,yorkshire terrier,9.0,M,False
6154,2018-09-16,pit bull,3.0,M,False
6155,2018-09-17,beagle crossbreed,7.0,M,True
6156,2018-09-17,mixed/other,4.0,M,False
6157,2018-09-17,shih tzu/bichon x,0.0,F,False
6158,2018-09-17,german shepherd,0.0,F,False
6159,2018-09-17,maltese,8.0,F,False
6160,2018-09-17,doberman pinscher,8.0,M,True
6161,2018-09-17,wheaton terrier,0.0,M,False
6162,2018-09-17,medium mixed breed,6.0,F,False
6163,2018-09-18,chihuahua,1.0,M,True
6164,2018-09-18,boston terrier,6.0,M,True
6165,2018-09-19,american bully,5.0,M,False
6166,2018-09-19,mixed/other,8.0,M,False
6167,2018-09-19,yorkshire terrier,1.0,F,True
6168,2018-09-19,greyhound,4.0,F,True
6169,2018-09-20,german shepherd crossbreed,2.0,F,True
6170,2018-09-20,shih tzu,4.0,M,False
6171,2018-09-21,"mastiff, tibetan",3.0,M,False
6172,2018-09-21,mixed breed,1.0,M,True
6173,2018-09-21,bull terrier,3.0,M,True
6174,2018-09-21,mini australian shepherd,3.0,M,True
6175,2018-09-21,terrier mix,8.0,M,True
6176,2018-09-21,bull dog,3.0,F,True
6177,2018-09-21,doberman and labrador,1.0,M,True
6178,2018-09-21,mixed breed,3.0,M,False
6179,2018-09-22,pit bull,3.0,M,True
6180,2018-09-22,american pit bull mix / pit bull mix,5.0,M,False
6181,2018-09-22,german shepherd,3.0,M,False
6182,2018-09-23,siberian husky,2.0,M,True
6183,2018-09-23,scottish terrier,6.0,M,True
6184,2018-09-23,mixed/other,1.0,M,False
6185,2018-09-23,boston terrier,2.0,M,True
6186,2018-09-24,jack russell mix,2.0,M,True
6187,2018-09-24,yorkshire terrier,4.0,F,False
6188,2018-09-24,maltese / westie mix,5.0,M,True
6189,2018-09-25,mixed breed,1.0,M,False
6190,2018-09-25,mixed breed,1.0,M,False
6191,2018-09-25,akita,6.0,M,True
6192,2018-09-25,pit bull,2.0,M,False
6193,2018-09-26,american staffordshire terrier,3.0,F,False
6194,2018-09-26,jack russell mix,9.0,M,True
6195,2018-09-26,labrador/pit bull x,7.0,F,False
6196,2018-09-26,mixed breed,1.0,M,False
6197,2018-09-26,mixed,0.0,F,False
6198,2018-09-26,pit bull,3.0,F,False
6199,2018-09-27,pit bull,6.0,M,False
6200,2018-09-28,mixed/other,7.0,M,False
6201,2018-09-28,boxer / pit bull,3.0,F,True
6202,2018-09-28,american bully,4.0,M,False
6203,2018-09-28,shiba inu,2.0,F,True
6204,2018-09-29,medium mixed breed,2.0,F,False
6205,2018-09-29,american pit bull mix / pit bull mix,4.0,F,False
6206,2018-09-29,american pit bull terrier/pit bull,7.0,M,False
6207,2018-09-29,mixed,11.0,F,True
6208,2018-09-29,american pit bull mix / pit bull mix,4.0,F,False
6209,2018-09-29,pit bull,6.0,F,True
6210,2018-09-29,pit bull,7.0,F,True
6211,2018-09-29,pit bull,3.0,M,False
6212,2018-09-29,schnauzer mix,5.0,M,True
6213,2018-09-29,beagle,0.0,M,True
6214,2018-09-29,pit bull (unsure),1.0,M,False
6215,2018-09-30,mixed breed,14.0,M,False
6216,2018-09-30,west high white terrier,9.0,M,True
6217,2018-09-30,german shepherd,4.0,M,True
6218,2018-09-30,jack russ,6.0,M,True
6219,2018-09-30,pit bull,6.0,M,False
6220,2018-09-30,german shepherd / siberian husky mix,7.0,M,True
6221,2018-10-01,american eskimo,0.0,F,False
6222,2018-10-01,great pyrenees x,1.0,F,True
6223,2018-10-02,american pit bull mix / pit bull mix,1.0,M,False
6224,2018-10-02,mixed/other,4.0,U,False
6225,2018-10-03,mixed/other,6.0,M,True
6226,2018-10-03,miniature pinscher,8.0,M,False
6227,2018-10-03,pit bull,6.0,F,False
6228,2018-10-03,siberian husky,2.0,F,False
6229,2018-10-03,chow chow,7.0,M,False
6230,2018-10-04,small mixed breed,7.0,M,False
6231,2018-10-04,yorkie / shih tzu mix,1.0,M,False
6232,2018-10-04,american pit bull mix / pit bull mix,2.0,M,False
6233,2018-10-04,bull dog,1.0,F,False
6234,2018-10-04,mixed breed,9.0,U,False
6235,2018-10-05,miniature pinscher,1.0,M,True
6236,2018-10-05,german shepherd crossbreed,1.0,M,False
6237,2018-10-05,"shar-pei, chinese",13.0,F,False
6238,2018-10-05,chihuahua,3.0,M,False
6239,2018-10-05,boxer,5.0,M,False
6240,2018-10-06,chihuahua / beagle x,2.0,M,True
6241,2018-10-06,terrier,3.0,U,False
6242,2018-10-06,american pit bull mix / pit bull mix,1.0,F,True
6243,2018-10-06,american pit bull terrier/pit bull,1.0,M,False
6244,2018-10-06,"bull dog, french",4.0,M,True
6245,2018-10-06,cotton de tulear,2.0,F,True
6246,2018-10-07,mixed/other,3.0,M,False
6247,2018-10-07,jack russ,11.0,M,True
6248,2018-10-07,mixed breed,5.0,F,False
6249,2018-10-07,american pit bull mix / pit bull mix,1.0,M,False
6250,2018-10-07,"bull dog, english",1.0,M,True
6251,2018-10-07,mastiff,0.0,M,False
6252,2018-10-07,beagle / dachshund mix,1.0,M,True
6253,2018-10-07,boxer mix,5.0,F,True
6254,2018-10-08,german shepherd,0.0,M,False
6255,2018-10-08,mixed/other,9.0,M,False
6256,2018-10-08,shih tzu,1.0,M,False
6257,2018-10-08,pit bull,4.0,M,False
6258,2018-10-09,german shepherd,7.0,M,False
6259,2018-10-09,pit bull,5.0,M,False
6260,2018-10-09,golden doodle,8.0,M,True
6261,2018-10-09,jack russell mix,11.0,M,True
6262,2018-10-10,mixed/other,3.0,M,False
6263,2018-10-10,mixed/other,2.0,M,False
6264,2018-10-10,mixed/other,3.0,M,False
6265,2018-10-10,small mixed breed,6.0,M,False
6266,2018-10-10,american pit bull terrier/pit bull,8.0,M,True
6267,2018-10-10,mixed/other,3.0,M,False
6268,2018-10-11,havanese,2.0,F,False
6269,2018-10-11,pit bull,4.0,M,False
6270,2018-10-11,shih tzu,12.0,M,True
6271,2018-10-12,american pit bull mix / pit bull mix,8.0,M,False
6272,2018-10-12,rottweiler,2.0,M,False
6273,2018-10-12,american pit bull mix / pit bull mix,2.0,M,False
6274,2018-10-12,shih tzu,9.0,M,True
6275,2018-10-12,labrador retriever crossbreed,3.0,F,True
6276,2018-10-12,weimaraner,3.0,M,True
6277,2018-10-13,pit bull,3.0,M,False
6278,2018-10-13,siberian husky,1.0,M,True
6279,2018-10-14,terrier mix,5.0,M,True
6280,2018-10-14,mixed/other,1.0,M,False
6281,2018-10-14,dachshund smooth coat,4.0,M,True
6282,2018-10-15,pit bull / bully mix,2.0,M,True
6283,2018-10-15,shih tzu,3.0,M,False
6284,2018-10-16,labrador retriever,6.0,M,True
6285,2018-10-16,large mixed breed,6.0,M,False
6286,2018-10-17,large mixed breed,3.0,M,False
6287,2018-10-17,pit bull,1.0,M,True
6288,2018-10-17,american pit bull mix / pit bull mix,3.0,M,True
6289,2018-10-18,large mixed breed,5.0,F,False
6290,2018-10-18,cocker spaniel / poodle mix,9.0,M,True
6291,2018-10-18,cocker spaniel,7.0,M,False
6292,2018-10-19,mixed breed,5.0,M,False
6293,2018-10-19,siberian husky,3.0,M,False
6294,2018-10-20,dachshund,14.0,F,True
6295,2018-10-20,american staff terrier x,9.0,M,True
6296,2018-10-20,mixed/other,3.0,M,False
6297,2018-10-20,american pit bull mix / pit bull mix,5.0,M,False
6298,2018-10-20,pit bull,2.0,M,False
6299,2018-10-21,maltipoo,5.0,M,False
6300,2018-10-21,german shepherd,2.0,M,True
6301,2018-10-21,german shepherd,1.0,M,False
6302,2018-10-21,large mixed breed,2.0,M,False
6303,2018-10-22,shiba inu / american eskimo,3.0,M,False
6304,2018-10-22,american pit bull mix / pit bull mix,3.0,M,True
6305,2018-10-22,chihuahua,12.0,F,True
6306,2018-10-22,pit bull,2.0,M,False
6307,2018-10-22,"bull dog, french",5.0,M,False
6308,2018-10-23,jack russ,15.0,M,False
6309,2018-10-23,mixed breed,6.0,M,False
6310,2018-10-24,dachshund smooth coat,11.0,M,True
6311,2018-10-24,german shepherd,0.0,F,False
6312,2018-10-24,golden retriever,1.0,M,False
6313,2018-10-25,hound,0.0,F,True
6314,2018-10-25,terrier x,8.0,M,True
6315,2018-10-26,beagle / pit bull mix,6.0,M,True
6316,2018-10-26,hound,0.0,F,True
6317,2018-10-26,wire fox terrier,7.0,M,True
6318,2018-10-26,medium mixed breed,4.0,M,False
6319,2018-10-26,mixed breed,5.0,M,False
6320,2018-10-27,hound/pit bull x,2.0,M,True
6321,2018-10-27,pit bull,5.0,F,True
6322,2018-10-27,shih tzu mix,4.0,M,True
6323,2018-10-27,cocker spaniel crossbreed,8.0,M,True
6324,2018-10-28,beagle,1.0,M,False
6325,2018-10-28,pit bull,4.0,M,True
6326,2018-10-28,american pit bull mix / pit bull mix,3.0,F,True
6327,2018-10-29,beagle,3.0,M,True
6328,2018-10-29,rottweiler,0.0,M,True
6329,2018-10-29,jack russ,7.0,M,True
6330,2018-10-29,havanese,8.0,M,True
6331,2018-10-29,american bully,1.0,F,False
6332,2018-10-29,rat terrier,13.0,F,True
6333,2018-10-30,american pit bull mix / pit bull mix,5.0,M,False
6334,2018-10-30,golden retriever,6.0,M,True
6335,2018-10-31,mixed breed,3.0,F,True
6336,2018-10-31,pit bull,3.0,M,False
6337,2018-11-01,australian shepherd,3.0,F,True
6338,2018-11-01,pit bull,1.0,M,True
6339,2018-11-01,pit bull,3.0,M,False
6340,2018-11-01,mixed breed,4.0,M,False
6341,2018-11-01,yorkshire terrier crossbreed,2.0,M,True
6342,2018-11-01,great dane,5.0,F,False
6343,2018-11-02,chihuahua / russell mix,6.0,F,True
6344,2018-11-02,pinscher / chihuahua mix,5.0,M,False
6345,2018-11-02,pit bull,0.0,M,False
6346,2018-11-02,australian shepherd,5.0,F,True
6347,2018-11-03,rat terrier,11.0,M,True
6348,2018-11-03,chihuahua crossbreed,4.0,M,True
6349,2018-11-04,german shepherd,1.0,M,False
6350,2018-11-04,siberian husky,4.0,M,True
6351,2018-11-04,mixed breed,7.0,M,False
6352,2018-11-05,staffordshire bull terrier,3.0,M,True
6353,2018-11-05,shih tzu,8.0,M,False
6354,2018-11-05,pit bull,1.0,M,False
6355,2018-11-05,english brindle,11.0,F,True
6356,2018-11-05,siberian husky,5.0,M,False
6357,2018-11-06,shih tzu,3.0,M,True
6358,2018-11-06,siberian husky,3.0,F,False
6359,2018-11-07,hound / lab mix,4.0,M,True
6360,2018-11-07,bully,4.0,F,True
6361,2018-11-07,medium mixed breed,3.0,M,False
6362,2018-11-07,staffordshire bull terrier,1.0,F,False
6363,2018-11-08,labrador retriever crossbreed,1.0,F,True
6364,2018-11-09,chihuahua,4.0,M,True
6365,2018-11-09,shiba inu,3.0,F,True
6366,2018-11-10,labrador retriever,11.0,M,True
6367,2018-11-10,american staffordshire terrier,4.0,M,False
6368,2018-11-10,mixed breed,1.0,F,False
6369,2018-11-10,pit bull,1.0,M,True
6370,2018-11-12,mixed breed,1.0,M,False
6371,2018-11-12,pit bull,1.0,F,True
6372,2018-11-12,"bull dog, english",3.0,F,True
6373,2018-11-13,chihuahua,6.0,M,True
6374,2018-11-13,shih tzu mix,2.0,M,True
6375,2018-11-13,maltipoo mix,5.0,M,False
6376,2018-11-15,mixed breed,3.0,M,False
6377,2018-11-15,cock-a-poo,11.0,M,True
6378,2018-11-16,mixed,5.0,M,True
6379,2018-11-16,american staffordshire terrier,0.0,M,False
6380,2018-11-17,pit bull,4.0,M,True
6381,2018-11-17,medium mixed breed,5.0,M,False
6382,2018-11-18,pit bull,11.0,M,True
6383,2018-11-18,german shepherd crossbreed,7.0,M,True
6384,2018-11-18,siberian husky,1.0,F,False
6385,2018-11-18,mixed,3.0,M,False
6386,2018-11-19,american pit bull terrier/pit bull,1.0,F,True
6387,2018-11-19,chihuahua crossbreed,4.0,M,False
6388,2018-11-20,medium mixed breed,3.0,M,False
6389,2018-11-20,shih tzu x,1.0,M,False
6390,2018-11-20,siberian husky,4.0,M,False
6391,2018-11-20,mixed/other,7.0,M,False
6392,2018-11-20,chihuahua crossbreed,1.0,F,True
6393,2018-11-21,yorkshire terrier crossbreed,3.0,M,False
6394,2018-11-21,pit bull,4.0,M,True
6395,2018-11-22,corgi,0.0,M,False
6396,2018-11-22,labrador retriever,3.0,M,True
6397,2018-11-22,yorkshire terrier,6.0,M,True
6398,2018-11-23,german shepherd,9.0,F,False
6399,2018-11-23,unknown,4.0,F,True
6400,2018-11-23,rhodesian ridgeback,3.0,M,True
6401,2018-11-23,rat terrier / shih tzu mix,4.0,F,False
6402,2018-11-23,"collie, border",2.0,F,False
6403,2018-11-23,shih tzu mix,7.0,M,False
6404,2018-11-23,labrador retriever crossbreed,0.0,M,True
6405,2018-11-23,mixed breed,4.0,M,False
6406,2018-11-24,maltese,1.0,F,False
6407,2018-11-24,boxer mix,4.0,M,True
6408,2018-11-24,mixed breed,9.0,F,False
6409,2018-11-24,dachshund smooth coat,13.0,F,True
6410,2018-11-24,shih tzu,6.0,M,False
6411,2018-11-25,mixed breed,9.0,F,False
6412,2018-11-25,mixed breed,9.0,F,False
6413,2018-11-25,mixed,8.0,F,False
6414,2018-11-25,shih tzu,7.0,F,True
6415,2018-11-25,mixed breed,9.0,F,False
6416,2018-11-25,cane corso,2.0,F,False
6417,2018-11-25,small,5.0,M,False
6418,2018-11-25,mixed/other,1.0,M,False
6419,2018-11-25,pit bull,1.0,M,True
6420,2018-11-26,shih tzu,14.0,M,True
6421,2018-11-26,"schnauzer, miniature",1.0,M,False
6422,2018-11-26,mixed/other,5.0,F,False
6423,2018-11-26,pit bull,3.0,M,False
6424,2018-11-26,dachshund smooth coat,8.0,M,True
6425,2018-11-27,lhasa apso,8.0,M,False
6426,2018-11-27,pit bull,4.0,F,True
6427,2018-11-27,chihuahua,9.0,F,False
6428,2018-11-27,mixed breed,1.0,M,False
6429,2018-11-27,german shepherd crossbreed,1.0,M,True
6430,2018-11-28,mixed breed,3.0,F,True
6431,2018-11-28,chihuahua,7.0,M,False
6432,2018-11-28,american staff terrier x,4.0,M,True
6433,2018-11-28,australian shepherd mix,1.0,F,True
6434,2018-11-28,german shepherd crossbreed,12.0,M,True
6435,2018-11-28,wheaton terrier,3.0,M,True
6436,2018-11-29,pit bull,4.0,F,False
6437,2018-11-29,american staffordshire terrier,3.0,M,False
6438,2018-11-29,mixed breed,1.0,M,False
6439,2018-11-30,american bully,1.0,M,False
6440,2018-11-30,havanese,3.0,M,True
